0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.3155974,0.78020716,0.9772917,0.64634156,1.7175224,0.0,1.3346422,1.7455404,3.5211809,3.683033,1.8654805,1.9816296,2.656569,2.4297988,0.0,3.1814055,0.6451374,0.0,0.0,0.0,0.39111322,0.9688334,2.4595385,2.8272607,2.3528938,1.6958438,0.0,1.0748131,1.8733162,0.0,2.8312283,2.206405
2.2608886,1.246647,2.0195909,1.5199763,2.9848583,0.0,3.6431737,1.4993428,4.7901344,2.9890673,2.7117653,2.2975926,2.5320582,2.4037638,0.0,1.8810172,2.3600276,0.0,0.0,0.0,3.4114687,1.9550463,3.3082845,2.738548,3.2390168,1.2566446,0.0,1.5598056,0.8291004,0.0,2.2817025,1.8538153
2.032302,1.196687,1.8216124,1.0278748,2.9313128,0.0,0.839994,2.280799,2.9041538,1.9661669,1.3913003,1.2468004,1.3181422,1.4653091,0.0,0.921041,0.39143538,0.0,0.0,0.0,1.9150355,0.6460304,0.6094153,0.0,1.4352742,0.8160886,0.0,1.7394186,1.210928,0.0,1.2814662,2.349466
1.9207667,1.103391,0.93059343,1.21672,2.1686988,0.0,0.6957266,1.9978908,3.5227115,2.5194187,0.98585474,1.7620021,1.8579462,2.03385,0.0,3.101505,0.61749905,0.0,0.0,0.0,0.17386347,1.510623,1.670623,0.6324739,1.9965287,0.6985258,0.0,1.2595243,2.9045646,0.0,2.2561944,1.8488339
1.9991628,1.4305784,1.072296,0.8624474,2.7302115,0.0,2.011583,3.1738315,5.4992323,1.1222903,3.0097106,1.2259221,2.5370483,1.3148446,0.0,2.0332851,1.5224563,0.0,0.0,0.0,1.2523873,1.091511,3.5905635,3.3604236,1.8014152,1.6647526,0.0,0.6910131,1.7921458,0.0,3.2473402,3.4052513
2.4406226,1.0667017,0.8045791,1.8689829,2.5784023,0.0,2.1120687,2.6289504,5.2052855,1.8521868,1.4168111,1.9219941,3.2247462,1.8720595,0.0,3.1693013,1.2663568,0.0,0.0,0.0,1.9254667,1.3100196,2.4137428,1.5800983,1.8377682,1.1689932,0.0,1.3644197,2.1591892,0.0,2.7861981,2.380567
1.7335395,1.333721,1.0349692,1.4347689,1.4770538,0.0,1.323283,2.364143,3.5210412,3.4098628,1.1899592,2.2280262,1.7707053,2.0943904,0.0,3.608959,0.7074943,0.0,0.0,0.0,0.8453699,1.2686112,2.908066,2.2239408,2.9875927,1.2509689,0.0,0.9602549,2.3875287,0.0,2.5537918,1.9442216
1.6486613,2.018984,1.1972947,1.7464681,1.586083,0.0,2.069807,3.315077,5.6002893,1.3384105,1.7922444,2.2002206,0.97122395,1.2902694,0.0,2.1877809,1.5045389,0.0,0.0,0.0,1.8273613,1.5465825,3.74068,2.3694444,2.7651377,0.9482356,0.0,0.41850662,2.486016,0.0,2.2110431,2.7357821
0.73109615,0.7318818,1.5723994,1.1072564,2.8836558,0.0,2.463806,0.4490185,3.8545227,2.3440661,3.0805407,1.8839922,2.0340288,1.4733131,0.0,0.87581766,2.2779224,0.0,0.0,0.0,3.4564576,1.4876491,2.3816702,2.0980988,1.9840906,1.2246622,0.0,1.5000753,0.6157213,0.0,1.0959007,1.5003252
3.4478285,1.1417309,2.369318,2.0327647,3.4411182,0.0,2.6349604,3.7671726,5.251631,4.039387,1.7261738,2.0596926,3.2398582,2.915527,0.0,3.385421,0.8784038,0.0,0.0,0.0,3.1961687,0.51387405,2.0096276,1.2958367,2.235521,1.4732795,0.0,1.6956431,1.2082875,0.0,2.2683537,3.552172
1.7583631,0.6123526,1.9814512,1.2847435,2.835153,0.0,1.2342817,0.91630435,1.6316495,3.7078958,1.7124319,0.92242455,1.7125964,1.7486959,0.0,2.2339394,1.8315897,0.0,0.0,0.0,2.2955558,1.6302291,2.5328097,0.6360577,1.7637584,1.4851096,0.0,2.0449696,2.2834523,0.0,1.3346441,1.7045335
0.8837022,0.7949136,1.2634287,1.2588291,1.4852146,0.0,1.1832255,2.2182302,4.574483,3.6387787,1.6095685,2.044246,1.9967225,2.1652963,0.0,3.0435386,1.1547738,0.0,0.0,0.0,1.378082,1.0142664,2.7503095,1.6957922,1.6071941,1.542919,0.0,0.83968854,2.8999853,0.0,1.5758272,2.8823974
1.7020103,1.1811858,0.5981424,1.7564685,2.4544926,0.0,1.0459512,2.4847927,3.8621047,2.4464517,2.0923426,1.7310469,2.0872452,1.1315055,0.0,3.820771,1.0423298,0.0,0.0,0.0,1.6519051,0.83371496,2.8120906,2.0817308,2.172034,1.0634553,0.0,0.81397927,1.9625745,0.0,2.10419,2.0702639
2.696843,1.5986104,1.6680388,1.9311274,2.423621,0.0,2.8415353,2.6978385,3.8581257,2.0944266,0.8960415,2.4823353,2.6082184,2.004389,0.0,1.3961401,0.5586874,0.0,0.0,0.0,3.5365663,0.755211,1.5030905,1.7541274,3.0281336,1.3362364,0.0,2.0361066,0.0,0.0,2.5824966,1.8722105
0.87941396,1.0445287,0.20427997,1.7824913,1.9147954,0.0,1.3441187,1.1129631,4.3508835,1.7222577,1.3402787,2.8402941,2.2291374,1.3893476,0.0,2.6095433,0.8829174,0.0,0.0,0.0,2.056939,1.2362876,1.2947166,1.2127258,2.2582347,0.455409,0.0,1.2283734,1.5239898,0.0,1.5762322,0.84128714
0.41137075,1.3727969,0.7675499,0.8024501,1.1091367,0.0,1.3522125,1.9057559,3.4638445,1.4112967,1.9516383,1.7204366,1.2911868,0.9105801,0.0,1.1917912,1.0539972,0.0,0.0,0.0,1.305754,1.0047624,3.0833564,3.0845153,2.1696727,1.7001404,0.0,0.7457875,1.5318623,0.0,2.3402796,2.0887306
2.7261193,1.5383469,2.5329638,1.1003392,3.498166,0.0,3.589586,2.4668038,5.6712437,2.8733578,3.6278028,1.7108634,1.9841645,2.474396,0.0,1.909535,2.6194522,0.0,0.0,0.0,2.582256,2.0296721,4.060697,3.0151994,3.060772,1.1730651,0.0,1.0205255,1.444051,0.0,2.4196584,3.0335004
1.3057777,0.8341907,1.336932,1.9470657,1.1558964,0.0,1.6153427,2.241589,4.851246,3.8727198,0.43808573,2.6045907,2.3520443,2.5673468,0.0,3.295531,1.1208582,0.0,0.0,0.0,2.022086,1.3611794,2.5347056,0.9505601,1.9089627,1.4508578,0.0,1.3003106,3.305115,0.0,1.6638641,2.5148277
0.98808897,1.0580128,1.2778305,1.4761299,1.4048795,0.0,1.616841,2.8153121,4.492234,3.9639165,2.1829069,2.0611198,2.0058522,1.8465838,0.0,3.6014073,1.288376,0.0,0.0,0.0,1.9340719,0.68339944,4.0061507,3.26572,2.34322,2.0275028,0.0,0.5098636,2.3315897,0.0,2.0750957,3.0986495
2.8367312,1.3901325,2.190621,1.646288,3.292714,0.0,3.1663568,1.8871909,4.348737,3.6199245,2.6556888,2.1211128,2.1322274,2.5294054,0.0,2.8812644,2.1700125,0.0,0.0,0.0,2.7989995,2.0040996,3.4320788,2.3518684,3.5681486,0.95054674,0.0,1.4499617,1.3700275,0.0,2.2840726,1.8966013
0.7720487,0.70040065,0.7687476,1.216071,1.0326858,0.0,1.8336698,1.4250773,3.9100657,1.6453222,0.5768467,1.914647,2.8017585,1.6974487,0.0,1.0504469,1.1212542,0.0,0.0,0.0,1.9979542,1.2420641,2.0470018,1.6280162,1.2227434,1.943453,0.0,1.6891366,2.0236745,0.0,2.3787222,2.0234962
0.70085657,0.9342381,0.32498565,0.75004506,1.4566383,0.0,0.52054,0.90434915,2.1366773,0.36406177,0.7008481,1.1827018,1.7545345,0.73440224,0.0,0.56832445,0.65557945,0.0,0.0,0.0,0.8067717,1.2660455,1.2125328,0.9149455,1.0787985,1.2259407,0.0,1.6983815,1.8208585,0.0,2.213922,1.1640549
1.9745306,0.89719266,1.1711655,0.7027691,2.3930278,0.0,1.0659148,2.46914,3.8673127,3.098975,2.0893173,1.2884922,2.5874872,2.1181557,0.0,3.255656,0.85698205,0.0,0.0,0.0,0.25152072,1.0509845,2.774914,2.3405879,1.7928643,1.6273685,0.0,1.0756302,2.5017078,0.0,2.946016,2.8814206
2.4339159,0.7397364,0.72054213,1.0108076,3.1922765,0.0,0.9892327,2.185106,3.879414,2.2521746,2.0187137,1.2053533,3.310554,1.8315743,0.0,3.4384258,0.7879146,0.0,0.0,0.0,0.53376573,1.0609066,1.9046232,1.6215267,1.4416721,1.2331401,0.0,1.4720322,2.1525118,0.0,3.0632513,2.3328497
2.4286673,1.3248416,1.3988104,1.5311328,2.4236326,0.0,2.0872915,2.98298,6.048472,3.6404142,2.0056674,2.6257782,2.5328174,2.8824482,0.0,4.1897473,1.1003014,0.0,0.0,0.0,0.959915,1.454022,2.901464,2.2059655,2.904879,0.8372808,0.0,0.7117983,2.6918252,0.0,2.6491754,2.8192441
1.272946,1.0810304,1.335119,1.2862196,0.80320925,0.0,1.9442453,2.3863657,4.0099525,3.2396293,0.80158824,2.093681,2.2164977,2.2675176,0.0,2.377609,1.0542811,0.0,0.0,0.0,1.5081017,1.2624941,3.3131115,2.5014586,2.302956,2.1024039,0.0,1.1860226,2.5400178,0.0,2.682876,2.620932
2.1251373,0.75535816,0.8832074,1.7394103,2.297109,0.0,1.4216866,2.4910674,3.9559493,2.8325257,1.2262355,1.5170772,3.0739489,1.8275357,0.0,3.6203563,1.0591346,0.0,0.0,0.0,1.6839733,0.99241674,2.5854619,1.5235482,1.5292253,1.616737,0.0,1.4168025,2.4794927,0.0,2.5682478,2.481926
3.1936085,1.3208936,1.7462724,2.0136592,3.6689131,0.0,2.4265563,1.6853008,2.8827739,2.3868551,1.9361137,1.3232906,2.1054294,1.5963804,0.0,2.6695771,2.042736,0.0,0.0,0.0,2.9207911,1.9849623,2.7929537,1.0865194,2.8586183,0.7742891,0.0,1.9708542,1.4604874,0.0,2.1955357,1.2897569
2.3940346,1.3221849,1.9945775,2.3186684,3.02394,0.0,2.48953,1.8578043,3.198595,4.2519274,2.377878,2.0869966,1.6194656,1.8258399,0.0,3.7480175,2.1499648,0.0,0.0,0.0,3.6257257,1.5861754,3.7767665,2.0824034,3.6030827,1.0501162,0.0,1.4003148,1.5135208,0.0,1.5108031,1.5292879
2.0857117,1.0188938,2.622151,0.46694776,3.2460668,0.0,2.9598234,1.4617021,5.798649,3.0168066,2.9936922,1.8443174,2.1024694,3.1122243,0.0,0.97531205,2.406908,0.0,0.0,0.0,1.8007905,2.3671248,2.605378,1.5364653,2.1061206,0.92684346,0.0,1.418377,2.1943977,0.0,1.8467914,2.9021425
1.8048844,0.7289606,1.4556569,1.5423683,3.1852772,0.0,1.9748026,0.33011502,2.4551365,3.9773371,2.2886004,2.1857474,2.3539934,2.0867422,0.0,3.0484328,1.622961,0.0,0.0,0.0,2.7895405,1.560135,1.9617504,1.5787472,3.048414,0.7991132,0.0,1.8777242,0.8325583,0.0,1.5358617,0.5729146
2.3571148,1.0135474,2.052953,0.77529806,2.4189007,0.0,1.6120783,2.1072216,2.5498745,4.219239,1.2482201,2.0854707,2.6404128,3.0047586,0.0,2.1485858,0.0,0.0,0.0,0.0,1.3875301,0.5169211,1.0530044,1.8051,2.63805,1.655296,0.0,2.06638,0.75680375,0.0,2.783457,2.2544534
1.5720049,1.3277013,0.9834316,1.1063415,1.9898509,0.0,1.2917877,2.5912528,4.3473043,0.7412575,1.540427,1.1292677,1.7890501,1.0514139,0.0,1.3505577,1.3051717,0.0,0.0,0.0,1.241865,1.3811759,2.792032,1.5923622,1.2600749,1.4037812,0.0,1.1042798,2.5893745,0.0,2.4729488,2.7501154
1.7327424,1.4955946,0.99436134,2.5965688,2.1999757,0.0,1.37681,3.1014795,5.3717575,2.7564707,1.6362301,2.450015,1.5436125,1.3354468,0.0,4.1720195,1.3952174,0.0,0.0,0.0,2.5818264,1.1455001,3.2230122,1.3576343,2.4454825,0.66606086,0.0,0.58911216,2.8968098,0.0,1.3654844,2.407695
1.8246468,1.562523,1.0213629,1.1735141,2.039652,0.0,1.5007876,2.9855816,3.9565167,2.021614,2.2855003,1.4291589,1.6648183,1.241882,0.0,2.8220837,1.1025721,0.0,0.0,0.0,1.0018466,1.0495161,3.6884637,3.1225915,2.5280914,1.5278004,0.0,0.6255485,1.9847577,0.0,2.9230576,2.6669507
2.5900786,1.4444026,2.4395783,0.9910405,2.92692,0.0,1.5813246,3.337693,3.7822998,2.7475553,1.8872095,1.2199785,1.5281124,1.9826015,0.0,1.4079945,0.68550277,0.0,0.0,0.0,1.9515367,0.6150515,1.987161,1.2227564,1.9205034,1.3852624,0.0,1.4549237,1.4107314,0.0,2.0018024,3.4337964
3.4258604,1.4388562,2.9295065,1.4743351,2.6790934,0.0,2.758443,4.0524316,4.8494563,4.9597764,1.6465188,2.160077,2.5607028,3.4936922,0.0,3.2118962,0.67072594,0.0,0.0,0.0,2.247378,0.64869493,2.8523855,2.31958,3.105068,1.8448118,0.0,1.4109724,1.488034,0.0,2.8132596,3.887685
1.2131833,0.9738717,1.8963777,1.6110404,2.4814148,0.0,1.4896678,0.9557472,2.0685925,4.0839543,2.2268124,1.7090343,0.9812016,1.5220082,0.0,2.6370542,1.9067765,0.0,0.0,0.0,2.9149048,1.461741,3.049546,1.4872292,2.7595804,1.1579509,0.0,1.4668487,1.7265496,0.0,0.82633597,1.337349
2.5412464,1.2433808,1.6862895,2.086746,2.9342172,0.0,2.721326,1.1248811,2.8991063,3.1665769,1.6105403,2.1798182,2.1441936,1.9783764,0.0,2.6594033,1.9066775,0.0,0.0,0.0,3.3501244,1.9747221,2.6956131,1.5214736,3.461314,0.88249093,0.0,1.990682,1.1218935,0.0,2.0149207,0.7590883
0.38418108,1.2982703,0.9116883,0.5095399,1.4191468,0.0,0.994199,1.9350733,3.862735,1.196725,2.205812,1.4517467,1.1476492,0.92888176,0.0,0.89126456,1.1398627,0.0,0.0,0.0,0.9144421,1.1076268,2.859653,2.572538,1.6243267,1.5391141,0.0,0.70530856,2.0296676,0.0,2.106589,2.4864595
2.6754622,1.2195684,2.4290864,1.6613463,2.795715,0.0,3.4480863,1.9581463,4.3423953,4.231252,2.2958984,2.176827,2.4078388,2.8523169,0.0,2.782507,2.230371,0.0,0.0,0.0,3.0932982,1.9579923,3.8301864,2.6424906,3.4840705,1.516066,0.0,1.5756519,1.5677464,0.0,2.4248283,2.220167
2.2030592,1.5612319,0.26098055,1.6819628,2.3402593,0.0,1.3507353,2.0643585,3.2425406,0.02854809,0.915164,1.5112274,2.113263,0.66795033,0.0,1.8819717,0.87028337,0.0,0.0,0.0,1.4881897,1.4921442,1.9195939,1.270134,2.1546597,0.78068733,0.0,1.5680813,1.6212373,0.0,2.9150882,1.1247432
4.10125,1.2718557,2.606349,2.045575,3.4523575,0.0,3.27543,2.4891074,4.1529593,4.677747,1.618953,1.9551948,2.844366,3.4057891,0.0,4.024946,1.988635,0.0,0.0,0.0,2.4588182,2.2891986,3.5347025,1.6129924,3.6415534,1.1753429,0.0,1.9742415,2.3406956,0.0,2.9873075,2.2413225
0.87322783,1.0927917,1.1448549,0.6933716,0.74884284,0.0,1.1287631,1.689688,2.9610522,2.7972429,0.79316175,1.8846502,1.5570405,2.0509813,0.0,1.7677985,0.65563565,0.0,0.0,0.0,0.43929505,1.3641987,2.5406768,2.0668452,2.2173436,1.7221764,0.0,1.2059761,2.4961095,0.0,2.505289,2.0368917
2.795587,1.5796361,1.4767812,1.1531683,3.240949,0.0,1.7137948,2.2910628,3.0427637,1.016806,1.5099267,1.5543308,1.9883659,1.4486372,0.0,0.81831735,0.30878028,0.0,0.0,0.0,2.0084274,0.8151446,0.62216157,0.9668386,2.3741224,0.673117,0.0,1.9496578,0.06158281,0.0,2.4789112,1.6998858
0.9676479,0.76176864,1.13828,1.2989596,2.3392398,0.0,1.1024023,2.9065866,4.6508303,3.2132394,3.0027254,1.2213094,2.4046,1.1668347,0.0,3.3643622,1.5404238,0.0,0.0,0.0,2.1328127,0.33475798,3.9115212,3.077374,1.1626555,2.1639514,0.0,0.5403397,2.3664944,0.0,1.9094456,3.6490068
1.8302233,1.2985559,1.3543903,0.5318654,1.4425637,0.0,1.6794729,2.4554534,3.9641204,1.6221876,1.0752262,1.3078843,2.0836003,2.0341427,0.0,1.1820076,0.9679643,0.0,0.0,0.0,0.27578726,1.6399118,2.8722444,2.195553,1.8531086,1.8241491,0.0,1.3324913,2.6490624,0.0,3.3795633,2.7993536
1.7584064,0.8167184,1.7869655,1.5215012,2.6547048,0.0,1.9216671,0.46950457,2.3173904,4.3093224,1.7072917,2.2177234,1.8788645,2.3533294,0.0,2.818259,1.5991904,0.0,0.0,0.0,2.5596523,1.7958454,2.1534476,1.1946963,3.1092765,0.88875276,0.0,1.9048635,1.4817357,0.0,1.3899455,0.7580912
2.0042393,1.7227837,0.9231027,1.8129214,2.330163,0.0,2.3332236,3.1589098,5.7171445,2.4405942,2.6471174,2.5539143,2.131763,1.643768,0.0,3.6869037,1.3251066,0.0,0.0,0.0,2.021747,1.1032567,3.7533836,3.51768,3.342447,1.0482026,0.0,0.37709087,1.5777032,0.0,2.7618935,2.4509056
1.2677985,1.1935012,1.9116318,0.39750648,2.9359756,0.0,0.7956228,2.2218807,2.6011755,3.7647636,3.1469395,1.6105435,1.521884,1.5951555,0.0,2.0122833,0.3387996,0.0,0.0,0.0,1.5559816,0.0,1.8913943,2.837636,2.4552436,1.5826851,0.0,1.1661772,0.34090137,0.0,1.8031797,2.7377837
0.61781704,1.49271,0.113714755,1.5206643,1.4010996,0.0,1.3857456,1.2769103,3.4258552,0.9029759,1.4484551,2.5668354,1.5800484,0.7263437,0.0,1.6889527,0.8229504,0.0,0.0,0.0,1.9787877,1.1882564,2.098935,2.373088,2.789853,0.8996706,0.0,1.0801923,0.98392534,0.0,2.1630158,0.69413877
2.459565,1.3225701,2.3361034,1.0929811,3.7081122,0.0,3.2979343,1.9825478,5.442282,3.9181223,4.05513,2.1761346,2.172008,2.6912134,0.0,2.8865929,2.3638134,0.0,0.0,0.0,2.526251,1.7493278,3.733227,3.3374796,3.4896474,0.9530972,0.0,0.8888058,1.067407,0.0,2.1842847,2.5406764
2.8541663,1.343342,2.2985811,1.0937209,2.9578643,0.0,3.2621627,1.4943097,3.8280442,4.1493583,2.4378731,2.3048403,2.3232622,3.1435075,0.0,2.673692,1.7884501,0.0,0.0,0.0,1.9451296,2.1534488,3.2284038,2.8709013,4.0655856,1.1502069,0.0,1.6252984,1.1921622,0.0,2.9514365,1.6270101
0.70918554,1.0438429,0.7108502,0.76223665,1.9555345,0.0,0.7654353,1.8362054,3.2500145,3.1047626,2.8080213,1.801535,1.713544,1.324706,0.0,3.189461,0.7784816,0.0,0.0,0.0,0.79028887,0.58820957,2.910141,3.2882078,2.4117627,1.4479034,0.0,0.5274059,1.5143447,0.0,2.1994295,2.07368
3.5300722,1.3548105,2.5989375,1.6207666,3.571272,0.0,3.571446,2.5752125,5.0802994,3.856751,2.6804597,1.8136637,2.6176996,2.9880939,0.0,3.0707738,2.3501434,0.0,0.0,0.0,2.6729887,2.114807,3.9187162,2.4553428,3.3355765,1.2603785,0.0,1.4895976,1.8617413,0.0,2.8044174,2.7364025
1.1097809,0.91406864,0.050747156,1.5329509,2.1935575,0.0,0.9035543,1.178545,3.0543635,1.1992899,1.4014604,1.8819996,2.4178972,0.807871,0.0,2.3894405,0.7590572,0.0,0.0,0.0,1.7395984,0.97503465,1.4654025,1.4753293,1.7840805,0.915828,0.0,1.4176494,1.3376092,0.0,2.135901,0.89322925
2.1041455,0.9898518,2.2749174,1.8659761,3.1786304,0.0,2.8217053,2.2846918,3.635466,4.806126,3.473225,1.5847387,2.2820945,1.8614451,0.0,3.726391,2.4354982,0.0,0.0,0.0,3.8191917,1.052626,4.8104315,3.6344829,3.1092744,2.0695288,0.0,1.1360573,1.2227545,0.0,1.9534436,2.6741755
2.8583376,1.7017992,1.715761,1.4629122,2.3142035,0.0,2.3459136,3.8231995,5.9447417,3.96405,2.3398182,2.3792033,2.1825888,2.8711922,0.0,4.515445,1.1496669,0.0,0.0,0.0,0.7328417,1.4129153,4.126257,3.322906,3.557207,1.2227788,0.0,0.3759387,2.7260725,0.0,3.2890935,3.3475142
2.4687803,1.7220243,2.670439,1.7868906,1.957232,0.0,2.290242,3.577326,4.368885,3.6190276,0.9667705,2.2786412,1.1340287,2.453808,0.0,1.8527727,0.7274607,0.0,0.0,0.0,2.896176,0.851268,2.4819722,1.266494,2.9487157,1.3203543,0.0,1.30992,1.6430407,0.0,1.6744341,3.1219356
2.0288107,1.1002933,0.67355025,2.0864775,2.3040464,0.0,1.2514974,2.6200068,3.9035628,1.246995,0.9647908,1.2795815,2.4212756,0.89392203,0.0,2.6950457,1.2526473,0.0,0.0,0.0,2.2226255,1.1408935,2.571882,0.95760864,1.2679416,1.3152524,0.0,1.4207726,2.5491226,0.0,2.2750978,2.235051
2.402892,1.6224442,1.6198002,1.6606313,2.3877895,0.0,1.7727829,2.2061756,2.8305871,2.7001953,0.8540083,2.5236557,1.7089958,1.9711756,0.0,1.8520025,0.09714181,0.0,0.0,0.0,2.5435884,0.77239966,0.932111,1.181825,3.3487973,0.7639496,0.0,1.8568972,0.27791858,0.0,2.1053827,1.2749144
1.4386717,0.38434303,1.9245007,1.2433721,2.7575219,0.0,1.3178722,0.6296834,1.6620197,3.981514,1.8372875,1.0356044,2.0892324,1.7717474,0.0,2.1274407,1.8507475,0.0,0.0,0.0,2.7090418,1.426566,2.5262542,0.97715193,1.5924618,1.7443074,0.0,2.1266086,2.01501,0.0,1.2778401,1.6894999
0.3003014,1.4650995,0.6133427,1.2071517,1.4786273,0.0,0.22976099,1.5247108,2.807321,2.8640702,2.0909421,2.3656917,0.39729416,0.9685596,0.0,2.8418307,0.64658767,0.0,0.0,0.0,1.1035731,0.8785982,2.5822616,2.24742,2.9070206,0.7086603,0.0,0.51136,1.9285386,0.0,1.2949814,1.2957702
2.4003882,1.4367474,1.9458604,1.5619646,2.6093357,0.0,2.7002518,2.5492427,4.944405,2.257089,1.2495589,2.6430988,2.3977425,2.4611435,0.0,1.0605348,0.6302379,0.0,0.0,0.0,3.0747774,0.94940996,0.99464345,1.128701,2.538498,0.9378829,0.0,1.8222702,0.47168335,0.0,2.0268774,2.2658641
0.3287586,0.712445,0.0694961,1.5385249,1.6702832,0.0,0.71747535,0.8158659,2.9810855,1.4745063,1.1985649,2.0561492,2.181721,0.7476811,0.0,1.9983149,0.82607156,0.0,0.0,0.0,2.1283252,0.86144996,1.37308,1.2362779,1.4255899,1.0860236,0.0,1.4111323,1.5119386,0.0,1.4945018,0.90389466
2.7999384,1.4027642,1.6339684,2.4306972,2.815211,0.0,3.2450917,1.5681407,2.9292407,2.1976192,1.3077563,1.8511975,2.4415488,1.4643921,0.0,2.0647075,2.193377,0.0,0.0,0.0,4.2013855,1.9586327,3.310323,1.8648573,3.2863708,1.3771726,0.0,2.2017078,0.886595,0.0,2.4839778,0.9569775
2.7848694,0.74675685,2.6144617,0.57402027,3.307128,0.0,2.4462416,1.63758,3.0389354,4.9300494,2.8249443,1.1836369,2.7160015,3.1152112,0.0,2.9140208,1.8349141,0.0,0.0,0.0,1.4090352,1.7229474,3.5067294,2.7393918,2.7791698,1.9211434,0.0,1.7878752,1.8836882,0.0,2.9449682,2.6582246
3.7186725,1.0792816,2.114244,2.4969552,4.0479445,0.0,3.0389535,2.3425977,4.27423,4.0035796,2.265442,1.7734425,3.051921,2.4245374,0.0,4.212063,2.263197,0.0,0.0,0.0,3.6174276,1.801508,3.454002,1.5942903,3.0740142,1.0472006,0.0,1.8246998,1.7835665,0.0,2.3386724,2.032821
1.4788703,1.4769025,2.7053905,1.3332433,2.1656668,0.0,3.4879491,1.8518596,5.7539525,3.7899046,2.7468576,2.7031758,1.2079703,2.7723653,0.0,1.4535096,2.5807524,0.0,0.0,0.0,3.2235334,2.15683,3.9476395,2.5992284,3.3488069,1.1787236,0.0,0.95259786,1.9414212,0.0,1.4092884,2.6217206
1.219947,0.5666968,1.086939,1.0415851,2.0259275,0.0,0.59736294,1.7832981,3.9582884,2.9455118,1.2152575,1.5867873,2.365284,2.0534248,0.0,2.6613894,0.8946546,0.0,0.0,0.0,0.7871291,1.1923476,1.8025738,0.72552454,0.9875779,1.3230739,0.0,1.3528425,3.2001054,0.0,1.8671588,2.517948
1.5486583,1.487486,0.6119254,1.7769691,2.5681639,0.0,0.66398704,2.2016377,4.2826405,2.1972046,2.0784662,2.2799888,1.2350458,1.1734076,0.0,3.7181275,0.86235195,0.0,0.0,0.0,1.1936302,1.1773125,2.185666,1.3792669,2.6448333,0.12884513,0.0,0.5952904,2.2966216,0.0,1.6106373,1.528029
2.5845687,1.8038946,2.2384088,1.9278592,2.7973528,0.0,2.058295,3.4707031,4.5634146,2.7972744,1.6782532,2.2064757,1.1890614,1.8590198,0.0,2.108981,0.7675246,0.0,0.0,0.0,3.042505,0.7159983,2.0832005,1.1497064,2.8551583,0.7747881,0.0,1.2044833,1.1497972,0.0,1.4787501,2.7719228
1.4494141,0.9089204,1.0337353,0.4159307,2.6169019,0.0,1.0729948,2.324545,4.0299883,3.2703905,3.2582471,1.4178692,2.528232,1.8190575,0.0,3.3497436,0.8996988,0.0,0.0,0.0,0.37145403,0.6471043,3.159863,3.6390924,2.119647,1.7249699,0.0,0.6250457,1.7427921,0.0,2.9521418,2.8838692
1.3564125,1.7027096,0.6313364,1.4441551,1.2810104,0.0,1.8263727,1.8855526,4.0009336,1.3445345,1.0500189,2.599952,1.5238883,1.4592984,0.0,1.8558728,0.81580716,0.0,0.0,0.0,1.4096625,1.5872794,2.4644473,2.3242595,3.1813636,0.87789583,0.0,1.0539987,1.6259375,0.0,2.695571,1.1621784
2.6263907,1.594529,2.3011305,1.4940401,3.1745026,0.0,3.1205761,2.498821,3.7823384,2.42451,3.0508103,1.1361406,1.6527698,1.4685721,0.0,1.8074828,2.474896,0.0,0.0,0.0,3.1038723,1.7389482,4.5382476,3.167276,3.0826218,1.6766961,0.0,1.2817397,1.2441332,0.0,2.6106298,2.5394814
1.1749827,0.8660938,1.8144661,0.41044015,3.3953438,0.0,1.8277792,0.8136884,2.7580283,3.1962852,4.0190816,1.2732179,1.7354217,1.4848597,0.0,1.738013,1.9136853,0.0,0.0,0.0,2.0524008,1.2348789,3.0603027,3.2473097,2.5829616,1.4536302,0.0,1.2357407,0.5876512,0.0,1.910966,1.7933201
3.3249753,1.1423035,2.75088,1.2132018,3.5766819,0.0,3.5461268,2.3903716,5.4550014,4.0922446,2.8696773,1.7840836,2.7796447,3.3655088,0.0,2.7773914,2.3555975,0.0,0.0,0.0,2.2831428,2.140329,3.6698778,2.384422,2.9676147,1.323579,0.0,1.4667393,2.0349634,0.0,2.7288687,3.056452
1.8651313,1.0962826,0.46931088,1.0778037,2.6723316,0.0,1.753517,1.657249,4.811517,0.58886385,1.686737,1.906626,2.8543658,1.5914723,0.0,1.6882459,0.9900301,0.0,0.0,0.0,1.0898485,1.4935812,1.365326,1.4607638,1.7168393,0.6937181,0.0,1.4112662,1.5976753,0.0,2.8226166,1.6319654
2.6238172,2.3004677,2.534628,2.0941877,2.4206536,0.0,2.950764,4.2482224,5.7239513,2.483593,1.9513849,2.5162587,0.9148213,1.84371,0.0,1.6769837,1.1682749,0.0,0.0,0.0,3.6261508,0.87814754,3.2375855,2.1684148,3.4196649,1.049135,0.0,0.89470255,1.0902792,0.0,1.8114434,3.3693457
2.6889827,1.2764465,2.441478,0.7965184,4.031693,0.0,2.5675507,2.2268093,4.540731,3.2636867,4.04693,1.1238531,1.9245938,2.1201773,0.0,2.450631,2.3585515,0.0,0.0,0.0,1.9855914,1.7108163,3.876886,2.9027307,2.7142107,1.2047241,0.0,1.0720067,1.6021242,0.0,2.3755615,2.9486563
